day,crimedate,NUMCRIMES
5,2014-01-17,746
6,2014-01-18,663
7,2014-01-19,648
1,2014-01-20,695
2,2014-01-21,590
3,2014-01-22,624
4,2014-01-23,624
5,2014-01-24,688
6,2014-01-25,678
7,2014-01-26,595
1,2014-01-27,546
2,2014-01-28,595
3,2014-01-29,728
4,2014-01-30,752
5,2014-01-31,744
6,2014-02-01,789
7,2014-02-02,580
1,2014-02-03,677
2,2014-02-04,645
3,2014-02-05,559
4,2014-02-06,611
5,2014-02-07,693
6,2014-02-08,603
7,2014-02-09,648
1,2014-02-10,620
2,2014-02-11,595
3,2014-02-12,606
4,2014-02-13,642
5,2014-02-14,696
6,2014-02-15,639
7,2014-02-16,585
1,2014-02-17,598
2,2014-02-18,632
3,2014-02-19,710
4,2014-02-20,648
5,2014-02-21,718
6,2014-02-22,647
7,2014-02-23,631
1,2014-02-24,634
2,2014-02-25,649
3,2014-02-26,662
4,2014-02-27,613
5,2014-02-28,700
6,2014-03-01,737
7,2014-03-02,551
1,2014-03-03,594
2,2014-03-04,627
3,2014-03-05,637
4,2014-03-06,661
5,2014-03-07,757
6,2014-03-08,684
7,2014-03-09,621
1,2014-03-10,815
2,2014-03-11,698
3,2014-03-12,660
4,2014-03-13,718
5,2014-03-14,827
6,2014-03-15,844
7,2014-03-16,638
1,2014-03-17,705
2,2014-03-18,818
3,2014-03-19,761
4,2014-03-20,783
5,2014-03-21,801
6,2014-03-22,737
7,2014-03-23,647
1,2014-03-24,697
2,2014-03-25,700
3,2014-03-26,724
4,2014-03-27,719
5,2014-03-28,786
6,2014-03-29,771
7,2014-03-30,737
1,2014-03-31,736
2,2014-04-01,922
3,2014-04-02,725
4,2014-04-03,715
5,2014-04-04,811
6,2014-04-05,752
7,2014-04-06,709
1,2014-04-07,762
2,2014-04-08,748
3,2014-04-09,776
4,2014-04-10,811
5,2014-04-11,785
6,2014-04-12,872
7,2014-04-13,679
1,2014-04-14,688
2,2014-04-15,748
3,2014-04-16,772
4,2014-04-17,836
5,2014-04-18,787
6,2014-04-19,754
7,2014-04-20,689
1,2014-04-21,730
2,2014-04-22,736
3,2014-04-23,737
4,2014-04-24,768
5,2014-04-25,848
6,2014-04-26,778
7,2014-04-27,672
1,2014-04-28,724
2,2014-04-29,788
3,2014-04-30,798
4,2014-05-01,876
5,2014-05-02,864
6,2014-05-03,745
7,2014-05-04,721
1,2014-05-05,845
2,2014-05-06,825
3,2014-05-07,769
4,2014-05-08,767
5,2014-05-09,863
6,2014-05-10,817
7,2014-05-11,744
1,2014-05-12,813
2,2014-05-13,813
3,2014-05-14,787
4,2014-05-15,753
5,2014-05-16,841
6,2014-05-17,803
7,2014-05-18,859
1,2014-05-19,787
2,2014-05-20,764
3,2014-05-21,834
4,2014-05-22,789
5,2014-05-23,807
6,2014-05-24,759
7,2014-05-25,824
1,2014-05-26,778
2,2014-05-27,764
3,2014-05-28,801
4,2014-05-29,776
5,2014-05-30,828
6,2014-05-31,848
7,2014-06-01,1036
1,2014-06-02,876
2,2014-06-03,898
3,2014-06-04,775
4,2014-06-05,803
5,2014-06-06,859
6,2014-06-07,869
7,2014-06-08,773
1,2014-06-09,823
2,2014-06-10,673
3,2014-06-11,773
4,2014-06-12,822
5,2014-06-13,936
6,2014-06-14,842
7,2014-06-15,882
1,2014-06-16,872
2,2014-06-17,888
3,2014-06-18,771
4,2014-06-19,824
5,2014-06-20,887
6,2014-06-21,865
7,2014-06-22,867
1,2014-06-23,830
2,2014-06-24,861
3,2014-06-25,855
4,2014-06-26,826
5,2014-06-27,898
6,2014-06-28,853
7,2014-06-29,906
1,2014-06-30,801
2,2014-07-01,1009
3,2014-07-02,819
4,2014-07-03,886
5,2014-07-04,838
6,2014-07-05,898
7,2014-07-06,873
1,2014-07-07,899
2,2014-07-08,817
3,2014-07-09,854
4,2014-07-10,821
5,2014-07-11,943
6,2014-07-12,810
7,2014-07-13,849
1,2014-07-14,814
2,2014-07-15,817
3,2014-07-16,845
4,2014-07-17,808
5,2014-07-18,874
6,2014-07-19,868
7,2014-07-20,844
1,2014-07-21,810
2,2014-07-22,833
3,2014-07-23,861
4,2014-07-24,853
5,2014-07-25,925
6,2014-07-26,875
7,2014-07-27,890
1,2014-07-28,873
2,2014-07-29,804
3,2014-07-30,794
4,2014-07-31,861
5,2014-08-01,1080
6,2014-08-02,896
7,2014-08-03,846
1,2014-08-04,782
2,2014-08-05,825
3,2014-08-06,809
4,2014-08-07,842
5,2014-08-08,819
6,2014-08-09,887
7,2014-08-10,855
1,2014-08-11,874
2,2014-08-12,760
3,2014-08-13,856
4,2014-08-14,795
5,2014-08-15,863
6,2014-08-16,854
7,2014-08-17,862
1,2014-08-18,815
2,2014-08-19,776
3,2014-08-20,834
4,2014-08-21,778
5,2014-08-22,816
6,2014-08-23,822
7,2014-08-24,856
1,2014-08-25,777
2,2014-08-26,804
3,2014-08-27,782
4,2014-08-28,738
5,2014-08-29,885
6,2014-08-30,867
7,2014-08-31,830
1,2014-09-01,1015
2,2014-09-02,799
3,2014-09-03,723
4,2014-09-04,748
5,2014-09-05,843
6,2014-09-06,814
7,2014-09-07,823
1,2014-09-08,687
2,2014-09-09,788
3,2014-09-10,706
4,2014-09-11,748
5,2014-09-12,719
6,2014-09-13,685
7,2014-09-14,760
1,2014-09-15,738
2,2014-09-16,749
3,2014-09-17,796
4,2014-09-18,868
5,2014-09-19,876
6,2014-09-20,846
7,2014-09-21,791
1,2014-09-22,769
2,2014-09-23,835
3,2014-09-24,836
4,2014-09-25,750
5,2014-09-26,879
6,2014-09-27,892
7,2014-09-28,837
1,2014-09-29,800
2,2014-09-30,781
3,2014-10-01,977
4,2014-10-02,805
5,2014-10-03,779
6,2014-10-04,723
7,2014-10-05,716
1,2014-10-06,722
2,2014-10-07,758
3,2014-10-08,746
4,2014-10-09,686
5,2014-10-10,741
6,2014-10-11,800
7,2014-10-12,691
1,2014-10-13,705
2,2014-10-14,730
3,2014-10-15,773
4,2014-10-16,746
5,2014-10-17,868
6,2014-10-18,836
7,2014-10-19,744
1,2014-10-20,758
2,2014-10-21,777
3,2014-10-22,727
4,2014-10-23,776
5,2014-10-24,879
6,2014-10-25,802
7,2014-10-26,751
1,2014-10-27,812
2,2014-10-28,770
3,2014-10-29,795
4,2014-10-30,779
5,2014-10-31,824
6,2014-11-01,909
7,2014-11-02,727
1,2014-11-03,774
2,2014-11-04,776
3,2014-11-05,743
4,2014-11-06,669
5,2014-11-07,781
6,2014-11-08,746
7,2014-11-09,685
1,2014-11-10,776
2,2014-11-11,675
3,2014-11-12,595
4,2014-11-13,662
5,2014-11-14,754
6,2014-11-15,749
7,2014-11-16,675
1,2014-11-17,624
2,2014-11-18,624
3,2014-11-19,633
4,2014-11-20,633
5,2014-11-21,733
6,2014-11-22,728
7,2014-11-23,688
1,2014-11-24,591
2,2014-11-25,662
3,2014-11-26,677
4,2014-11-27,453
5,2014-11-28,605
6,2014-11-29,706
7,2014-11-30,722
1,2014-12-01,813
2,2014-12-02,650
3,2014-12-03,750
4,2014-12-04,691
5,2014-12-05,802
6,2014-12-06,660
7,2014-12-07,595
1,2014-12-08,709
2,2014-12-09,652
3,2014-12-10,726
4,2014-12-11,638
5,2014-12-12,727
6,2014-12-13,768
7,2014-12-14,714
1,2014-12-15,728
2,2014-12-16,660
3,2014-12-17,736
4,2014-12-18,667
5,2014-12-19,768
6,2014-12-20,739
7,2014-12-21,650
1,2014-12-22,647
2,2014-12-23,673
3,2014-12-24,568
4,2014-12-25,440
5,2014-12-26,625
6,2014-12-27,717
7,2014-12-28,632
1,2014-12-29,678
2,2014-12-30,571
3,2014-12-31,585
4,2015-01-01,1221
5,2015-01-02,673
6,2015-01-03,648
7,2015-01-04,514
1,2015-01-05,523
2,2015-01-06,503
3,2015-01-07,474
4,2015-01-08,447
5,2015-01-09,590
6,2015-01-10,647
7,2015-01-11,649
1,2015-01-12,607
2,2015-01-13,612
3,2015-01-14,675
4,2015-01-15,763
5,2015-01-16,710
6,2015-01-17,741
7,2015-01-18,697
1,2015-01-19,708
2,2015-01-20,793
3,2015-01-21,745
4,2015-01-22,752
5,2015-01-23,800
6,2015-01-24,756
7,2015-01-25,646
1,2015-01-26,656
2,2015-01-27,675
3,2015-01-28,646
4,2015-01-29,703
5,2015-01-30,714
6,2015-01-31,636
7,2015-02-01,562
1,2015-02-02,473
2,2015-02-03,511
3,2015-02-04,577
4,2015-02-05,572
5,2015-02-06,694
6,2015-02-07,679
7,2015-02-08,615
1,2015-02-09,607
2,2015-02-10,629
3,2015-02-11,606
4,2015-02-12,610
5,2015-02-13,632
6,2015-02-14,597
7,2015-02-15,552
1,2015-02-16,537
2,2015-02-17,597
3,2015-02-18,511
4,2015-02-19,463
5,2015-02-20,651
6,2015-02-21,652
7,2015-02-22,592
1,2015-02-23,572
2,2015-02-24,628
3,2015-02-25,571
4,2015-02-26,517
5,2015-02-27,638
6,2015-02-28,545
7,2015-03-01,756
1,2015-03-02,658
2,2015-03-03,636
3,2015-03-04,562
4,2015-03-05,613
5,2015-03-06,712
6,2015-03-07,697
7,2015-03-08,625
1,2015-03-09,726
2,2015-03-10,753
3,2015-03-11,746
4,2015-03-12,751
5,2015-03-13,814
6,2015-03-14,798
7,2015-03-15,778
1,2015-03-16,779
2,2015-03-17,692
3,2015-03-18,689
4,2015-03-19,717
5,2015-03-20,775
6,2015-03-21,689
7,2015-03-22,656
1,2015-03-23,592
2,2015-03-24,639
3,2015-03-25,723
4,2015-03-26,684
5,2015-03-27,725
6,2015-03-28,657
7,2015-03-29,619
1,2015-03-30,719
2,2015-03-31,693
3,2015-04-01,927
4,2015-04-02,794
5,2015-04-03,710
6,2015-04-04,694
7,2015-04-05,673
1,2015-04-06,676
2,2015-04-07,603
3,2015-04-08,679
4,2015-04-09,648
5,2015-04-10,714
6,2015-04-11,720
7,2015-04-12,773
1,2015-04-13,735
2,2015-04-14,767
3,2015-04-15,798
4,2015-04-16,686
5,2015-04-17,785
6,2015-04-18,769
7,2015-04-19,703
1,2015-04-20,743
2,2015-04-21,663
3,2015-04-22,682
4,2015-04-23,731
5,2015-04-24,761
6,2015-04-25,695
7,2015-04-26,718
1,2015-04-27,721
2,2015-04-28,718
3,2015-04-29,766
4,2015-04-30,666
5,2015-05-01,951
6,2015-05-02,685
7,2015-05-03,745
1,2015-05-04,779
2,2015-05-05,696
3,2015-05-06,739
4,2015-05-07,825
5,2015-05-08,807
6,2015-05-09,685
7,2015-05-10,741
1,2015-05-11,748
2,2015-05-12,757
3,2015-05-13,767
4,2015-05-14,755
5,2015-05-15,822
6,2015-05-16,882
7,2015-05-17,836
1,2015-05-18,758
2,2015-05-19,707
3,2015-05-20,729
4,2015-05-21,745
5,2015-05-22,824
6,2015-05-23,798
7,2015-05-24,687
1,2015-05-25,708
2,2015-05-26,770
3,2015-05-27,737
4,2015-05-28,800
5,2015-05-29,828
6,2015-05-30,719
7,2015-05-31,666
1,2015-06-01,954
2,2015-06-02,772
3,2015-06-03,777
4,2015-06-04,721
5,2015-06-05,786
6,2015-06-06,758
7,2015-06-07,739
1,2015-06-08,681
2,2015-06-09,730
3,2015-06-10,793
4,2015-06-11,802
5,2015-06-12,827
6,2015-06-13,813
7,2015-06-14,794
1,2015-06-15,739
2,2015-06-16,847
3,2015-06-17,722
4,2015-06-18,768
5,2015-06-19,775
6,2015-06-20,766
7,2015-06-21,783
1,2015-06-22,780
2,2015-06-23,732
3,2015-06-24,728
4,2015-06-25,784
5,2015-06-26,784
6,2015-06-27,723
7,2015-06-28,797
1,2015-06-29,751
2,2015-06-30,748
3,2015-07-01,888
4,2015-07-02,757
5,2015-07-03,768
6,2015-07-04,845
7,2015-07-05,898
1,2015-07-06,757
2,2015-07-07,701
3,2015-07-08,718
4,2015-07-09,671
5,2015-07-10,739
6,2015-07-11,798
7,2015-07-12,801
1,2015-07-13,782
2,2015-07-14,711
3,2015-07-15,794
4,2015-07-16,673
5,2015-07-17,824
6,2015-07-18,776
7,2015-07-19,763
1,2015-07-20,778
2,2015-07-21,776
3,2015-07-22,774
4,2015-07-23,810
5,2015-07-24,867
6,2015-07-25,831
7,2015-07-26,802
1,2015-07-27,835
2,2015-07-28,767
3,2015-07-29,763
4,2015-07-30,775
5,2015-07-31,781
6,2015-08-01,1043
7,2015-08-02,821
1,2015-08-03,729
2,2015-08-04,761
3,2015-08-05,771
4,2015-08-06,809
5,2015-08-07,839
6,2015-08-08,849
7,2015-08-09,745
1,2015-08-10,808
2,2015-08-11,790
3,2015-08-12,760
4,2015-08-13,784
5,2015-08-14,808
6,2015-08-15,823
7,2015-08-16,865
1,2015-08-17,741
2,2015-08-18,761
3,2015-08-19,792
4,2015-08-20,838
5,2015-08-21,858
6,2015-08-22,845
7,2015-08-23,806
1,2015-08-24,724
2,2015-08-25,767
3,2015-08-26,792
4,2015-08-27,764
5,2015-08-28,806
6,2015-08-29,760
7,2015-08-30,799
1,2015-08-31,745
2,2015-09-01,952
3,2015-09-02,800
4,2015-09-03,875
5,2015-09-04,815
6,2015-09-05,765
7,2015-09-06,818
1,2015-09-07,808
2,2015-09-08,717
3,2015-09-09,711
4,2015-09-10,658
5,2015-09-11,691
6,2015-09-12,724
7,2015-09-13,734
1,2015-09-14,790
2,2015-09-15,811
3,2015-09-16,766
4,2015-09-17,717
5,2015-09-18,791
6,2015-09-19,792
7,2015-09-20,811
1,2015-09-21,735
2,2015-09-22,776
3,2015-09-23,831
4,2015-09-24,716
5,2015-09-25,809
6,2015-09-26,792
7,2015-09-27,801
1,2015-09-28,753
2,2015-09-29,669
3,2015-09-30,678
4,2015-10-01,885
5,2015-10-02,799
6,2015-10-03,708
7,2015-10-04,653
1,2015-10-05,755
2,2015-10-06,752
3,2015-10-07,718
4,2015-10-08,701
5,2015-10-09,795
6,2015-10-10,728
7,2015-10-11,735
1,2015-10-12,730
2,2015-10-13,741
3,2015-10-14,764
4,2015-10-15,816
5,2015-10-16,734
6,2015-10-17,706
7,2015-10-18,676
1,2015-10-19,788
2,2015-10-20,785
3,2015-10-21,794
4,2015-10-22,773
5,2015-10-23,777
6,2015-10-24,765
7,2015-10-25,728
1,2015-10-26,781
2,2015-10-27,651
3,2015-10-28,682
4,2015-10-29,669
5,2015-10-30,776
6,2015-10-31,721
7,2015-11-01,992
1,2015-11-02,785
2,2015-11-03,749
3,2015-11-04,791
4,2015-11-05,754
5,2015-11-06,747
6,2015-11-07,691
7,2015-11-08,705
1,2015-11-09,684
2,2015-11-10,640
3,2015-11-11,686
4,2015-11-12,693
5,2015-11-13,679
6,2015-11-14,696
7,2015-11-15,722
1,2015-11-16,744
2,2015-11-17,667
3,2015-11-18,683
4,2015-11-19,696
5,2015-11-20,713
6,2015-11-21,528
7,2015-11-22,520
1,2015-11-23,650
2,2015-11-24,607
3,2015-11-25,619
4,2015-11-26,589
5,2015-11-27,613
6,2015-11-28,658
7,2015-11-29,612
1,2015-11-30,666
2,2015-12-01,793
3,2015-12-02,716
4,2015-12-03,710
5,2015-12-04,700
6,2015-12-05,707
7,2015-12-06,687
1,2015-12-07,689
2,2015-12-08,732
3,2015-12-09,685
4,2015-12-10,690
5,2015-12-11,742
6,2015-12-12,752
7,2015-12-13,650
1,2015-12-14,739
2,2015-12-15,793
3,2015-12-16,722
4,2015-12-17,727
5,2015-12-18,653
6,2015-12-19,666
7,2015-12-20,693
1,2015-12-21,649
2,2015-12-22,694
3,2015-12-23,753
4,2015-12-24,675
5,2015-12-25,498
6,2015-12-26,640
7,2015-12-27,627
1,2015-12-28,516
2,2015-12-29,624
3,2015-12-30,603
4,2015-12-31,610
5,2016-01-01,1150
6,2016-01-02,576
7,2016-01-03,618
1,2016-01-04,626
2,2016-01-05,627
3,2016-01-06,626
4,2016-01-07,706
5,2016-01-08,742
6,2016-01-09,650
7,2016-01-10,597
1,2016-01-11,513
2,2016-01-12,548
3,2016-01-13,654
4,2016-01-14,734
5,2016-01-15,733
6,2016-01-16,651
7,2016-01-17,537
1,2016-01-18,515
2,2016-01-19,610
3,2016-01-20,619
4,2016-01-21,634
5,2016-01-22,700
6,2016-01-23,721
7,2016-01-24,675
1,2016-01-25,744
2,2016-01-26,640
3,2016-01-27,669
4,2016-01-28,751
5,2016-01-29,746
6,2016-01-30,742
7,2016-01-31,665
1,2016-02-01,852
2,2016-02-02,614
3,2016-02-03,681
4,2016-02-04,670
5,2016-02-05,660
6,2016-02-06,695
7,2016-02-07,617
1,2016-02-08,570
2,2016-02-09,545
3,2016-02-10,565
4,2016-02-11,582
5,2016-02-12,646
6,2016-02-13,597
7,2016-02-14,514
1,2016-02-15,553
2,2016-02-16,625
3,2016-02-17,641
4,2016-02-18,681
5,2016-02-19,775
6,2016-02-20,702
7,2016-02-21,706
1,2016-02-22,639
2,2016-02-23,630
3,2016-02-24,578
4,2016-02-25,699
5,2016-02-26,740
6,2016-02-27,691
7,2016-02-28,623
1,2016-02-29,646
2,2016-03-01,817
3,2016-03-02,607
4,2016-03-03,616
5,2016-03-04,702
6,2016-03-05,699
7,2016-03-06,714
1,2016-03-07,794
2,2016-03-08,723
3,2016-03-09,679
4,2016-03-10,716
5,2016-03-11,733
6,2016-03-12,744
7,2016-03-13,628
1,2016-03-14,684
2,2016-03-15,713
3,2016-03-16,745
4,2016-03-17,738
5,2016-03-18,791
6,2016-03-19,699
7,2016-03-20,685
1,2016-03-21,698
2,2016-03-22,722
3,2016-03-23,686
4,2016-03-24,677
5,2016-03-25,716
6,2016-03-26,735
7,2016-03-27,631
1,2016-03-28,741
2,2016-03-29,739
3,2016-03-30,716
4,2016-03-31,754
5,2016-04-01,826
6,2016-04-02,651
7,2016-04-03,706
1,2016-04-04,660
2,2016-04-05,675
3,2016-04-06,660
4,2016-04-07,742
5,2016-04-08,626
6,2016-04-09,689
7,2016-04-10,704
1,2016-04-11,676
2,2016-04-12,701
3,2016-04-13,714
4,2016-04-14,690
5,2016-04-15,811
6,2016-04-16,734
7,2016-04-17,708
1,2016-04-18,737
2,2016-04-19,703
3,2016-04-20,689
4,2016-04-21,714
5,2016-04-22,728
6,2016-04-23,692
7,2016-04-24,755
1,2016-04-25,758
2,2016-04-26,693
3,2016-04-27,660
4,2016-04-28,731
5,2016-04-29,718
6,2016-04-30,604
7,2016-05-01,819
1,2016-05-02,756
2,2016-05-03,736
3,2016-05-04,682
4,2016-05-05,697
5,2016-05-06,794
6,2016-05-07,741
7,2016-05-08,729
1,2016-05-09,731
2,2016-05-10,712
3,2016-05-11,758
4,2016-05-12,690
5,2016-05-13,808
6,2016-05-14,723
7,2016-05-15,739
1,2016-05-16,782
2,2016-05-17,692
3,2016-05-18,800
4,2016-05-19,763
5,2016-05-20,804
6,2016-05-21,792
7,2016-05-22,750
1,2016-05-23,782
2,2016-05-24,803
3,2016-05-25,719
4,2016-05-26,765
5,2016-05-27,800
6,2016-05-28,791
7,2016-05-29,798
1,2016-05-30,820
2,2016-05-31,756
3,2016-06-01,932
4,2016-06-02,800
5,2016-06-03,822
6,2016-06-04,827
7,2016-06-05,777
1,2016-06-06,792
2,2016-06-07,754
3,2016-06-08,744
4,2016-06-09,725
5,2016-06-10,765
6,2016-06-11,815
7,2016-06-12,850
1,2016-06-13,794
2,2016-06-14,835
3,2016-06-15,789
4,2016-06-16,820
5,2016-06-17,829
6,2016-06-18,763
7,2016-06-19,811
1,2016-06-20,857
2,2016-06-21,824
3,2016-06-22,749
4,2016-06-23,801
5,2016-06-24,807
6,2016-06-25,812
7,2016-06-26,774
1,2016-06-27,771
2,2016-06-28,767
3,2016-06-29,804
4,2016-06-30,847
5,2016-07-01,959
6,2016-07-02,756
7,2016-07-03,782
1,2016-07-04,846
2,2016-07-05,895
3,2016-07-06,742
4,2016-07-07,790
5,2016-07-08,790
6,2016-07-09,729
7,2016-07-10,760
1,2016-07-11,701
2,2016-07-12,780
3,2016-07-13,726
4,2016-07-14,768
5,2016-07-15,845
6,2016-07-16,780
7,2016-07-17,789
1,2016-07-18,799
2,2016-07-19,791
3,2016-07-20,824
4,2016-07-21,784
5,2016-07-22,791
6,2016-07-23,813
7,2016-07-24,790
1,2016-07-25,827
2,2016-07-26,877
3,2016-07-27,795
4,2016-07-28,774
5,2016-07-29,801
6,2016-07-30,927
7,2016-07-31,813
1,2016-08-01,879
2,2016-08-02,791
3,2016-08-03,772
4,2016-08-04,793
5,2016-08-05,862
6,2016-08-06,828
7,2016-08-07,838
1,2016-08-08,803
2,2016-08-09,725
3,2016-08-10,722
4,2016-08-11,852
5,2016-08-12,746
6,2016-08-13,826
7,2016-08-14,842
1,2016-08-15,842
2,2016-08-16,816
3,2016-08-17,862
4,2016-08-18,767
5,2016-08-19,793
6,2016-08-20,844
7,2016-08-21,786
1,2016-08-22,728
2,2016-08-23,752
3,2016-08-24,823
4,2016-08-25,770
5,2016-08-26,803
6,2016-08-27,819
7,2016-08-28,805
1,2016-08-29,881
2,2016-08-30,755
3,2016-08-31,779
4,2016-09-01,1032
5,2016-09-02,799
6,2016-09-03,830
7,2016-09-04,779
1,2016-09-05,821
2,2016-09-06,761
3,2016-09-07,723
4,2016-09-08,793
5,2016-09-09,818
6,2016-09-10,767
7,2016-09-11,758
1,2016-09-12,793
2,2016-09-13,786
3,2016-09-14,820
4,2016-09-15,823
5,2016-09-16,806
6,2016-09-17,834
7,2016-09-18,781
1,2016-09-19,712
2,2016-09-20,792
3,2016-09-21,731
4,2016-09-22,831
5,2016-09-23,842
6,2016-09-24,833
7,2016-09-25,809
1,2016-09-26,764
2,2016-09-27,735
3,2016-09-28,634
4,2016-09-29,702
5,2016-09-30,772
6,2016-10-01,859
7,2016-10-02,707
1,2016-10-03,771
2,2016-10-04,743
3,2016-10-05,804
4,2016-10-06,754
5,2016-10-07,863
6,2016-10-08,715
7,2016-10-09,682
1,2016-10-10,722
2,2016-10-11,697
3,2016-10-12,745
4,2016-10-13,693
5,2016-10-14,821
6,2016-10-15,823
7,2016-10-16,789
1,2016-10-17,817
2,2016-10-18,774
3,2016-10-19,712
4,2016-10-20,717
5,2016-10-21,760
6,2016-10-22,773
7,2016-10-23,785
1,2016-10-24,769
2,2016-10-25,735
3,2016-10-26,698
4,2016-10-27,729
5,2016-10-28,802
6,2016-10-29,831
7,2016-10-30,786
1,2016-10-31,867
2,2016-11-01,909
3,2016-11-02,749
4,2016-11-03,783
5,2016-11-04,783
6,2016-11-05,821
7,2016-11-06,753
1,2016-11-07,737
2,2016-11-08,644
3,2016-11-09,680
4,2016-11-10,723
5,2016-11-11,797
6,2016-11-12,780
7,2016-11-13,660
1,2016-11-14,670
2,2016-11-15,712
3,2016-11-16,770
4,2016-11-17,810
5,2016-11-18,794
6,2016-11-19,676
7,2016-11-20,663
1,2016-11-21,683
2,2016-11-22,722
3,2016-11-23,699
4,2016-11-24,534
5,2016-11-25,689
6,2016-11-26,720
7,2016-11-27,693
1,2016-11-28,693
2,2016-11-29,698
3,2016-11-30,697
4,2016-12-01,818
5,2016-12-02,833
6,2016-12-03,758
7,2016-12-04,594
1,2016-12-05,676
2,2016-12-06,688
3,2016-12-07,660
4,2016-12-08,606
5,2016-12-09,668
6,2016-12-10,612
7,2016-12-11,512
1,2016-12-12,629
2,2016-12-13,574
3,2016-12-14,610
4,2016-12-15,579
5,2016-12-16,695
6,2016-12-17,614
7,2016-12-18,526
1,2016-12-19,660
2,2016-12-20,693
3,2016-12-21,728
4,2016-12-22,702
5,2016-12-23,728
6,2016-12-24,604
7,2016-12-25,487
1,2016-12-26,647
2,2016-12-27,663
3,2016-12-28,722
4,2016-12-29,647
5,2016-12-30,742
6,2016-12-31,704
7,2017-01-01,1195
1,2017-01-02,613
2,2017-01-03,717
3,2017-01-04,612
4,2017-01-05,610
5,2017-01-06,601
6,2017-01-07,618
7,2017-01-08,590
1,2017-01-09,713
2,2017-01-10,705
3,2017-01-11,661
4,2017-01-12,644
5,2017-01-13,799
6,2017-01-14,685
7,2017-01-15,656
1,2017-01-16,652
2,2017-01-17,704
3,2017-01-18,707
4,2017-01-19,738
5,2017-01-20,783
6,2017-01-21,786
7,2017-01-22,742
1,2017-01-23,789
2,2017-01-24,735
3,2017-01-25,748
4,2017-01-26,674
5,2017-01-27,784
6,2017-01-28,730
7,2017-01-29,633
1,2017-01-30,756
2,2017-01-31,734
3,2017-02-01,845
4,2017-02-02,670
5,2017-02-03,668
6,2017-02-04,638
7,2017-02-05,695
1,2017-02-06,762
2,2017-02-07,692
3,2017-02-08,666
4,2017-02-09,668
5,2017-02-10,744
6,2017-02-11,704
7,2017-02-12,677
1,2017-02-13,718
2,2017-02-14,712
3,2017-02-15,673
4,2017-02-16,671
5,2017-02-17,830
6,2017-02-18,747
7,2017-02-19,674
1,2017-02-20,710
2,2017-02-21,678
3,2017-02-22,703
4,2017-02-23,655
5,2017-02-24,660
6,2017-02-25,598
7,2017-02-26,576
1,2017-02-27,633
2,2017-02-28,631
3,2017-03-01,738
4,2017-03-02,628
5,2017-03-03,673
6,2017-03-04,633
7,2017-03-05,661
1,2017-03-06,683
2,2017-03-07,681
3,2017-03-08,667
4,2017-03-09,676
5,2017-03-10,665
6,2017-03-11,658
7,2017-03-12,553
1,2017-03-13,541
2,2017-03-14,474
3,2017-03-15,606
4,2017-03-16,667
5,2017-03-17,709
6,2017-03-18,674
7,2017-03-19,604
1,2017-03-20,694
2,2017-03-21,649
3,2017-03-22,647
4,2017-03-23,665
5,2017-03-24,778
6,2017-03-25,695
7,2017-03-26,702
1,2017-03-27,722
2,2017-03-28,673
3,2017-03-29,669
4,2017-03-30,690
5,2017-03-31,777
6,2017-04-01,826
7,2017-04-02,690
1,2017-04-03,694
2,2017-04-04,712
3,2017-04-05,633
4,2017-04-06,668
5,2017-04-07,703
6,2017-04-08,695
7,2017-04-09,761
1,2017-04-10,682
2,2017-04-11,703
3,2017-04-12,726
4,2017-04-13,665
5,2017-04-14,773
6,2017-04-15,817
7,2017-04-16,686
1,2017-04-17,752
2,2017-04-18,735
3,2017-04-19,758
4,2017-04-20,713
5,2017-04-21,814
6,2017-04-22,701
7,2017-04-23,703
1,2017-04-24,736
2,2017-04-25,757
3,2017-04-26,758
4,2017-04-27,716
5,2017-04-28,832
6,2017-04-29,615
7,2017-04-30,656
1,2017-05-01,860
2,2017-05-02,689
3,2017-05-03,739
4,2017-05-04,741
5,2017-05-05,797
6,2017-05-06,713
7,2017-05-07,629
1,2017-05-08,705
2,2017-05-09,707
3,2017-05-10,663
4,2017-05-11,734
5,2017-05-12,847
6,2017-05-13,724
7,2017-05-14,712
1,2017-05-15,870
2,2017-05-16,747
3,2017-05-17,834
4,2017-05-18,775
5,2017-05-19,776
6,2017-05-20,664
7,2017-05-21,791
1,2017-05-22,797
2,2017-05-23,738
3,2017-05-24,761
4,2017-05-25,763
5,2017-05-26,767
6,2017-05-27,800
7,2017-05-28,705
1,2017-05-29,768
2,2017-05-30,814
3,2017-05-31,738
4,2017-06-01,882
5,2017-06-02,841
6,2017-06-03,823
7,2017-06-04,820
1,2017-06-05,736
2,2017-06-06,825
3,2017-06-07,787
4,2017-06-08,769
5,2017-06-09,816
6,2017-06-10,785
7,2017-06-11,813
1,2017-06-12,740
2,2017-06-13,807
3,2017-06-14,769
4,2017-06-15,823
5,2017-06-16,835
6,2017-06-17,825
7,2017-06-18,786
1,2017-06-19,745
2,2017-06-20,802
3,2017-06-21,786
4,2017-06-22,819
5,2017-06-23,777
6,2017-06-24,819
7,2017-06-25,797
1,2017-06-26,787
2,2017-06-27,771
3,2017-06-28,707
4,2017-06-29,776
5,2017-06-30,778
6,2017-07-01,933
7,2017-07-02,780
1,2017-07-03,863
2,2017-07-04,796
3,2017-07-05,858
4,2017-07-06,778
5,2017-07-07,758
6,2017-07-08,759
7,2017-07-09,822
